YEAR,MO,DY,HR,precipitation,surface pressure
2024,5,26,9,0,86.89
2024,5,26,10,0,86.86
2024,5,26,11,0.01,86.83
2024,5,26,12,0.04,86.79
2024,5,26,13,0.14,86.74
2024,5,26,14,0.18,86.68
2024,5,26,15,0.13,86.64
2024,5,26,16,0.09,86.62
2024,5,26,17,0.06,86.6
2024,5,26,18,0.03,86.61
2024,5,26,19,0.01,86.68
2024,5,26,20,0.01,86.73
2024,5,26,21,0,86.77
2024,5,26,22,0.02,86.78
2024,5,26,23,0.01,86.75
2024,5,27,0,0.01,86.72
2024,5,27,1,0.02,86.67
2024,5,27,2,0.01,86.61
2024,5,27,3,0,86.57
2024,5,27,4,0,86.57
2024,5,27,5,0,86.6
2024,5,27,6,0.01,86.66
2024,5,27,7,0.08,86.69
2024,5,27,8,0.11,86.68
2024,5,27,9,0.15,86.65
2024,5,27,10,0.21,86.63
2024,5,27,11,0.35,86.57
2024,5,27,12,0.53,86.5
2024,5,27,13,0.7,86.42
2024,5,27,14,0.83,86.38
2024,5,27,15,1.01,86.34
2024,5,27,16,1.21,86.32
2024,5,27,17,1.58,86.34
2024,5,27,18,2.07,86.38
2024,5,27,19,2.42,86.43
2024,5,27,20,2.83,86.47
2024,5,27,21,3.44,86.48
2024,5,27,22,4.26,86.47
2024,5,27,23,5.14,86.44
2024,5,28,0,5.97,86.39
2024,5,28,1,6.39,86.31
2024,5,28,2,5.53,86.28
2024,5,28,3,3.54,86.26
2024,5,28,4,1.41,86.28
2024,5,28,5,0.35,86.28
2024,5,28,6,0.25,86.31
2024,5,28,7,0.3,86.32
2024,5,28,8,0.3,86.34
2024,5,28,9,0.4,86.35
2024,5,28,10,0.51,86.34
2024,5,28,11,0.56,86.31
2024,5,28,12,0.57,86.29
2024,5,28,13,0.48,86.24
2024,5,28,14,0.42,86.21
2024,5,28,15,0.35,86.22
2024,5,28,16,0.27,86.22
2024,5,28,17,0.2,86.27
2024,5,28,18,0.19,86.33
2024,5,28,19,0.09,86.41
2024,5,28,20,0.03,86.49
2024,5,28,21,0.02,86.57
2024,5,28,22,0,86.6
2024,5,28,23,0,86.58
2024,5,29,0,0,86.53
2024,5,29,1,0,86.47
2024,5,29,2,0,86.4
2024,5,29,3,0,86.37
2024,5,29,4,0,86.39
2024,5,29,5,0,86.43
2024,5,29,6,0,86.47
2024,5,29,7,0,86.54
2024,5,29,8,0,86.58
2024,5,29,9,0,86.62
2024,5,29,10,0,86.65
2024,5,29,11,0,86.65
2024,5,29,12,0,86.63
2024,5,29,13,0,86.58
2024,5,29,14,0,86.54
2024,5,29,15,0,86.52
2024,5,29,16,0,86.5
2024,5,29,17,0,86.51
2024,5,29,18,0,86.55
2024,5,29,19,0,86.62
2024,5,29,20,0,86.68
2024,5,29,21,0,86.75
2024,5,29,22,0,86.78
2024,5,29,23,0,86.77
2024,5,30,0,0,86.73
2024,5,30,1,0,86.69
2024,5,30,2,0,86.65
2024,5,30,3,0,86.63
2024,5,30,4,0,86.66
2024,5,30,5,0,86.69
2024,5,30,6,0,86.76
2024,5,30,7,0,86.83
2024,5,30,8,0,86.89
2024,5,30,9,0,86.9
2024,5,30,10,0,86.89
2024,5,30,11,0,86.87
2024,5,30,12,0,86.82
2024,5,30,13,0,86.77
2024,5,30,14,0,86.72
2024,5,30,15,0,86.69
2024,5,30,16,0,86.69
2024,5,30,17,0,86.71
2024,5,30,18,0,86.76
2024,5,30,19,0,86.82
2024,5,30,20,0,86.88
2024,5,30,21,0,86.94
2024,5,30,22,0,86.96
2024,5,30,23,0,86.96
2024,5,31,0,0,86.92
2024,5,31,1,0,86.87
2024,5,31,2,0,86.84
2024,5,31,3,0,86.83
2024,5,31,4,0,86.85
2024,5,31,5,0,86.91
2024,5,31,6,0,86.97
2024,5,31,7,0,87
2024,5,31,8,0,87.03
2024,5,31,9,0,87.04
2024,5,31,10,0,87.04
2024,5,31,11,0,87
2024,5,31,12,0,86.96
2024,5,31,13,0,86.9
2024,5,31,14,0,86.85
2024,5,31,15,0,86.81
2024,5,31,16,0,86.8
2024,5,31,17,0,86.82
2024,5,31,18,0,86.85
2024,5,31,19,0,86.93
2024,5,31,20,0,86.99
2024,5,31,21,0,87.02
2024,5,31,22,0,87.04
2024,5,31,23,0,87.01
2024,6,1,0,0,86.98
2024,6,1,1,0,86.93
2024,6,1,2,0,86.92
2024,6,1,3,0,86.91
2024,6,1,4,0,86.96
2024,6,1,5,0,86.99
2024,6,1,6,0,87.06
2024,6,1,7,0,87.11
2024,6,1,8,0,87.17
2024,6,1,9,0,87.17
2024,6,1,10,0,87.17
2024,6,1,11,0,87.13
2024,6,1,12,0,87.1
2024,6,1,13,0,87.04
2024,6,1,14,0,86.98
2024,6,1,15,0,86.93
2024,6,1,16,0,86.89
2024,6,1,17,0,86.9
2024,6,1,18,0,86.93
2024,6,1,19,0,86.99
2024,6,1,20,0,87.06
2024,6,1,21,0,87.11
2024,6,1,22,0,87.13
2024,6,1,23,0,87.12
2024,6,2,0,0,87.09
2024,6,2,1,0,87.05
2024,6,2,2,0,87.01
2024,6,2,3,0,87.03
2024,6,2,4,0,87.07
2024,6,2,5,0,87.1
2024,6,2,6,0,87.14
2024,6,2,7,0,87.18
2024,6,2,8,0,87.2
2024,6,2,9,0,87.19
2024,6,2,10,0,87.17
2024,6,2,11,0,87.12
2024,6,2,12,0,87.08
2024,6,2,13,0,87.04
2024,6,2,14,0,86.99
2024,6,2,15,0,86.94
2024,6,2,16,0,86.93
2024,6,2,17,0,86.95
2024,6,2,18,0,87
2024,6,2,19,0,87.1
2024,6,2,20,0,87.17
2024,6,2,21,0,87.22
2024,6,2,22,0,87.22
2024,6,2,23,0,87.17
2024,6,3,0,0,87.1
2024,6,3,1,0,87.05
2024,6,3,2,0,87.01
2024,6,3,3,0,86.97
2024,6,3,4,0,86.97
2024,6,3,5,0,86.99
2024,6,3,6,0,87.01
2024,6,3,7,0,87.05
2024,6,3,8,0,87.06
2024,6,3,9,0,87.05
2024,6,3,10,0,87.06
2024,6,3,11,0,87.03
2024,6,3,12,0,86.98
2024,6,3,13,0,86.92
2024,6,3,14,0,86.87
2024,6,3,15,0,86.83
2024,6,3,16,0,86.8
2024,6,3,17,0,86.82
2024,6,3,18,0,86.87
2024,6,3,19,0,86.92
2024,6,3,20,0,87
2024,6,3,21,0,87.06
2024,6,3,22,0,87.09
2024,6,3,23,0,87.08
2024,6,4,0,0,87.04
2024,6,4,1,0,87.01
2024,6,4,2,0,86.98
2024,6,4,3,0,86.96
2024,6,4,4,0,86.95
2024,6,4,5,0,86.99
2024,6,4,6,0,87.03
2024,6,4,7,0,87.08
2024,6,4,8,0,87.12
2024,6,4,9,0,87.15
2024,6,4,10,0,87.16
2024,6,4,11,0,87.14
2024,6,4,12,0,87.09
2024,6,4,13,0,87.05
2024,6,4,14,0,86.99
2024,6,4,15,0,86.97
2024,6,4,16,0,86.94
2024,6,4,17,0,86.96
2024,6,4,18,0,87
2024,6,4,19,0,87.07
2024,6,4,20,0,87.15
2024,6,4,21,0,87.19
2024,6,4,22,0,87.2
2024,6,4,23,0,87.17
2024,6,5,0,0,87.13
2024,6,5,1,0,87.1
2024,6,5,2,0,87.07
2024,6,5,3,0,87.07
2024,6,5,4,0,87.08
2024,6,5,5,0,87.1
2024,6,5,6,0,87.15
2024,6,5,7,0,87.19
2024,6,5,8,0,87.23
2024,6,5,9,0,87.24
2024,6,5,10,0,87.24
2024,6,5,11,0,87.19
2024,6,5,12,0,87.12
2024,6,5,13,0,87.05
2024,6,5,14,0,86.99
2024,6,5,15,0,86.96
2024,6,5,16,0,86.95
2024,6,5,17,0,86.97
2024,6,5,18,0,87
2024,6,5,19,0,87.08
2024,6,5,20,0,87.15
2024,6,5,21,0,87.23
2024,6,5,22,0,87.28
2024,6,5,23,0,87.27
2024,6,6,0,0,87.24
2024,6,6,1,0,87.18
2024,6,6,2,0,87.13
2024,6,6,3,0,87.11
2024,6,6,4,0,87.11
2024,6,6,5,0,87.16
2024,6,6,6,0,87.2
2024,6,6,7,0,87.26
2024,6,6,8,0,87.3
2024,6,6,9,0,87.31
2024,6,6,10,0,87.27
2024,6,6,11,0,87.21
2024,6,6,12,0,87.16
2024,6,6,13,0,87.11
2024,6,6,14,0,87.05
2024,6,6,15,0,87.01
2024,6,6,16,0,86.98
2024,6,6,17,0,86.98
2024,6,6,18,0,87
2024,6,6,19,0,87.07
2024,6,6,20,0,87.12
2024,6,6,21,0,87.19
2024,6,6,22,0,87.2
2024,6,6,23,0,87.19
2024,6,7,0,0,87.15
2024,6,7,1,0,87.11
2024,6,7,2,0,87.08
2024,6,7,3,0,87.04
2024,6,7,4,0,87.01
2024,6,7,5,0,87.02
2024,6,7,6,0,87.05
2024,6,7,7,0,87.08
2024,6,7,8,0,87.11
2024,6,7,9,0,87.12
2024,6,7,10,0,87.09
2024,6,7,11,0,87.06
2024,6,7,12,0,87.01
2024,6,7,13,0,86.95
2024,6,7,14,0,86.89
2024,6,7,15,0,86.83
2024,6,7,16,0,86.78
2024,6,7,17,0,86.78
2024,6,7,18,0,86.8
2024,6,7,19,0,86.84
2024,6,7,20,0,86.9
2024,6,7,21,0,86.94
2024,6,7,22,0,86.96
2024,6,7,23,0,86.96
2024,6,8,0,0,86.94
2024,6,8,1,0,86.92
2024,6,8,2,0,86.9
2024,6,8,3,0,86.89
2024,6,8,4,0,86.86
2024,6,8,5,0,86.86
2024,6,8,6,0,86.88
2024,6,8,7,0,86.9
2024,6,8,8,0,86.91
2024,6,8,9,0,86.92
2024,6,8,10,0,86.92
2024,6,8,11,0,86.89
2024,6,8,12,0,86.85
2024,6,8,13,0,86.79
2024,6,8,14,0,86.72
2024,6,8,15,0,86.67
2024,6,8,16,0,86.62
2024,6,8,17,0,86.63
2024,6,8,18,0,86.67
2024,6,8,19,0,86.74
2024,6,8,20,0,86.81
2024,6,8,21,0,86.88
2024,6,8,22,0,86.91
2024,6,8,23,0,86.92
2024,6,9,0,0,86.9
2024,6,9,1,0,86.89
2024,6,9,2,0,86.87
2024,6,9,3,0,86.84
2024,6,9,4,0,86.82
2024,6,9,5,0,86.81
2024,6,9,6,0,86.84
2024,6,9,7,0,86.86
2024,6,9,8,0,86.89
2024,6,9,9,0,86.92
2024,6,9,10,0,86.94
2024,6,9,11,0,86.91
2024,6,9,12,0,86.86
2024,6,9,13,0,86.81
2024,6,9,14,0,86.75
2024,6,9,15,0,86.7
2024,6,9,16,0,86.67
2024,6,9,17,0,86.66
2024,6,9,18,0,86.69
2024,6,9,19,0,86.74
2024,6,9,20,0,86.81
2024,6,9,21,0,86.88
2024,6,9,22,0,86.92
2024,6,9,23,0,86.92
2024,6,10,0,0,86.91
2024,6,10,1,0,86.9
2024,6,10,2,0,86.89
2024,6,10,3,0,86.89
2024,6,10,4,0,86.87
2024,6,10,5,0,86.88
2024,6,10,6,0,86.9
2024,6,10,7,0,86.94
2024,6,10,8,0,86.97
2024,6,10,9,0,86.97
2024,6,10,10,0,86.95
2024,6,10,11,0,86.91
2024,6,10,12,0,86.86
2024,6,10,13,0,86.81
2024,6,10,14,0,86.74
2024,6,10,15,0,86.71
2024,6,10,16,0,86.68
2024,6,10,17,0,86.69
2024,6,10,18,0,86.74
2024,6,10,19,0,86.81
2024,6,10,20,0,86.87
2024,6,10,21,0,86.91
2024,6,10,22,0,86.92
2024,6,10,23,0,86.9
2024,6,11,0,0,86.86
2024,6,11,1,0,86.83
2024,6,11,2,0,86.79
2024,6,11,3,0,86.8
2024,6,11,4,0,86.83
2024,6,11,5,0,86.86
2024,6,11,6,0,86.9
2024,6,11,7,0,86.95
2024,6,11,8,0,86.97
2024,6,11,9,0,87
2024,6,11,10,0,86.99
2024,6,11,11,0,86.96
2024,6,11,12,0,86.91
2024,6,11,13,0,86.82
2024,6,11,14,0,86.77
2024,6,11,15,0,86.7
2024,6,11,16,0,86.68
2024,6,11,17,0,86.67
2024,6,11,18,0,86.72
2024,6,11,19,0,86.8
2024,6,11,20,0,86.85
2024,6,11,21,0,86.9
2024,6,11,22,0,86.94
2024,6,11,23,0,86.92
2024,6,12,0,0,86.9
2024,6,12,1,0,86.89
2024,6,12,2,0,86.87
2024,6,12,3,0,86.86
2024,6,12,4,0,86.86
2024,6,12,5,0,86.89
2024,6,12,6,0,86.91
2024,6,12,7,0,86.95
2024,6,12,8,0,86.97
2024,6,12,9,0,86.99
2024,6,12,10,0,86.97
2024,6,12,11,0,86.93
2024,6,12,12,0,86.87
2024,6,12,13,0,86.81
2024,6,12,14,0,86.73
2024,6,12,15,0,86.69
2024,6,12,16,0,86.67
2024,6,12,17,0,86.69
2024,6,12,18,0,86.74
2024,6,12,19,0,86.8
2024,6,12,20,0,86.87
2024,6,12,21,0,86.91
2024,6,12,22,0,86.93
2024,6,12,23,0,86.9
2024,6,13,0,0,86.86
2024,6,13,1,0,86.82
2024,6,13,2,0,86.77
2024,6,13,3,0,86.73
2024,6,13,4,0,86.73
2024,6,13,5,0,86.75
2024,6,13,6,0,86.8
2024,6,13,7,0,86.82
2024,6,13,8,0,86.85
2024,6,13,9,0,86.84
2024,6,13,10,0,86.83
2024,6,13,11,0,86.77
2024,6,13,12,0,86.71
2024,6,13,13,0,86.62
2024,6,13,14,0,86.55
2024,6,13,15,0,86.49
2024,6,13,16,0,86.46
2024,6,13,17,0,86.49
2024,6,13,18,0,86.57
2024,6,13,19,0,86.67
2024,6,13,20,0,86.75
2024,6,13,21,0,86.81
2024,6,13,22,0,86.82
2024,6,13,23,0,86.8
2024,6,14,0,0,86.76
2024,6,14,1,0,86.71
2024,6,14,2,0,86.67
2024,6,14,3,0,86.63
2024,6,14,4,0,86.63
2024,6,14,5,0,86.65
2024,6,14,6,0,86.68
2024,6,14,7,0,86.73
2024,6,14,8,0,86.76
2024,6,14,9,0,86.75
2024,6,14,10,0,86.72
2024,6,14,11,0,86.68
2024,6,14,12,0,86.63
2024,6,14,13,0,86.59
2024,6,14,14,0,86.54
2024,6,14,15,0,86.53
2024,6,14,16,0,86.51
2024,6,14,17,0,86.53
2024,6,14,18,0,86.58
2024,6,14,19,0,86.65
2024,6,14,20,0,86.73
2024,6,14,21,0,86.81
2024,6,14,22,0,86.85
2024,6,14,23,0,86.85
2024,6,15,0,0,86.8
2024,6,15,1,0,86.76
2024,6,15,2,0,86.71
2024,6,15,3,0,86.69
2024,6,15,4,0,86.65
2024,6,15,5,0,86.68
2024,6,15,6,0,86.71
2024,6,15,7,0,86.75
2024,6,15,8,0,86.77
2024,6,15,9,0,86.78
2024,6,15,10,0,86.75
2024,6,15,11,0,86.69
2024,6,15,12,0,86.62
2024,6,15,13,0,86.56
2024,6,15,14,0,86.49
2024,6,15,15,0,86.46
2024,6,15,16,0,86.46
2024,6,15,17,0,86.48
2024,6,15,18,0,86.55
2024,6,15,19,0,86.62
2024,6,15,20,0,86.69
2024,6,15,21,0,86.75
2024,6,15,22,0,86.81
2024,6,15,23,0,86.82
2024,6,16,0,0,86.82
2024,6,16,1,0,86.8
2024,6,16,2,0,86.78
2024,6,16,3,0,86.75
2024,6,16,4,0,86.73
2024,6,16,5,0,86.74
2024,6,16,6,0,86.75
2024,6,16,7,0,86.78
2024,6,16,8,0,86.81
2024,6,16,9,0,86.83
2024,6,16,10,0,86.83
2024,6,16,11,0,86.8
2024,6,16,12,0,86.76
2024,6,16,13,0,86.7
2024,6,16,14,0.01,86.66
2024,6,16,15,0,86.63
2024,6,16,16,0.01,86.63
2024,6,16,17,0.01,86.66
2024,6,16,18,0.01,86.72
2024,6,16,19,0.01,86.8
2024,6,16,20,0,86.87
2024,6,16,21,0,86.9
2024,6,16,22,0,86.89
2024,6,16,23,0,86.85
2024,6,17,0,0,86.81
2024,6,17,1,0,86.8
2024,6,17,2,0,86.79
2024,6,17,3,0,86.8
2024,6,17,4,0,86.82
2024,6,17,5,0,86.83
2024,6,17,6,0,86.86
2024,6,17,7,0,86.88
2024,6,17,8,0,86.9
2024,6,17,9,0,86.89
2024,6,17,10,0,86.88
2024,6,17,11,0,86.85
2024,6,17,12,0,86.8
2024,6,17,13,0,86.73
2024,6,17,14,0,86.68
2024,6,17,15,0,86.65
2024,6,17,16,0,86.64
2024,6,17,17,0,86.66
2024,6,17,18,0,86.71
2024,6,17,19,0,86.78
2024,6,17,20,0,86.84
2024,6,17,21,0,86.87
2024,6,17,22,0,86.85
2024,6,17,23,0,86.8
2024,6,18,0,0,86.73
2024,6,18,1,0,86.67
2024,6,18,2,0,86.62
2024,6,18,3,0,86.59
2024,6,18,4,0,86.59
2024,6,18,5,0,86.59
2024,6,18,6,0,86.61
2024,6,18,7,0,86.62
2024,6,18,8,0,86.63
2024,6,18,9,0,86.64
2024,6,18,10,0,86.65
2024,6,18,11,0,86.61
2024,6,18,12,0,86.55
2024,6,18,13,0,86.5
2024,6,18,14,0,86.43
2024,6,18,15,0,86.39
2024,6,18,16,0.02,86.37
2024,6,18,17,0.09,86.39
2024,6,18,18,0.2,86.49
2024,6,18,19,0.25,86.6
2024,6,18,20,0.13,86.69
2024,6,18,21,0.03,86.74
2024,6,18,22,0.01,86.75
2024,6,18,23,0,86.7
2024,6,19,0,0.01,86.64
2024,6,19,1,0.01,86.57
2024,6,19,2,0.01,86.52
2024,6,19,3,0.01,86.47
2024,6,19,4,0,86.44
2024,6,19,5,0,86.43
2024,6,19,6,0,86.46
2024,6,19,7,0,86.53
2024,6,19,8,0,86.58
2024,6,19,9,0,86.58
2024,6,19,10,0,86.54
2024,6,19,11,0,86.48
2024,6,19,12,0,86.41
2024,6,19,13,0.02,86.34
2024,6,19,14,0.07,86.29
2024,6,19,15,0.09,86.27
2024,6,19,16,0.13,86.27
2024,6,19,17,0.14,86.3
2024,6,19,18,0.17,86.37
2024,6,19,19,0.29,86.47
2024,6,19,20,0.82,86.58
2024,6,19,21,1.11,86.68
2024,6,19,22,0.9,86.73
2024,6,19,23,0.54,86.7
2024,6,20,0,0.4,86.64
2024,6,20,1,0.37,86.58
2024,6,20,2,0.22,86.55
2024,6,20,3,0.08,86.53
2024,6,20,4,0.04,86.54
2024,6,20,5,0.1,86.55
2024,6,20,6,0.13,86.61
2024,6,20,7,0.13,86.67
2024,6,20,8,0.09,86.72
2024,6,20,9,0.1,86.75
2024,6,20,10,0.25,86.75
2024,6,20,11,0.34,86.72
2024,6,20,12,0.38,86.67
2024,6,20,13,0.21,86.63
2024,6,20,14,0.07,86.57
2024,6,20,15,0.06,86.52
2024,6,20,16,0.06,86.49
2024,6,20,17,0.03,86.51
2024,6,20,18,0.01,86.57
2024,6,20,19,0.03,86.64
2024,6,20,20,0.04,86.7
2024,6,20,21,0.04,86.76
2024,6,20,22,0.05,86.79
2024,6,20,23,0.14,86.81
2024,6,21,0,0.22,86.78
2024,6,21,1,0.32,86.74
2024,6,21,2,0.34,86.73
2024,6,21,3,0.35,86.72
2024,6,21,4,0.25,86.71
2024,6,21,5,0.25,86.71
2024,6,21,6,0.22,86.74
2024,6,21,7,0.17,86.78
2024,6,21,8,0.19,86.81
2024,6,21,9,0.18,86.81
2024,6,21,10,0.17,86.79
2024,6,21,11,0.37,86.76
2024,6,21,12,0.54,86.69
2024,6,21,13,0.62,86.63
2024,6,21,14,0.64,86.57
2024,6,21,15,0.57,86.54
2024,6,21,16,0.53,86.54
2024,6,21,17,0.47,86.58
2024,6,21,18,0.45,86.65
2024,6,21,19,0.5,86.73
2024,6,21,20,0.47,86.82
2024,6,21,21,0.49,86.87
2024,6,21,22,0.61,86.9
2024,6,21,23,0.76,86.87
2024,6,22,0,0.93,86.83
2024,6,22,1,1.05,86.78
2024,6,22,2,1.12,86.74
2024,6,22,3,1.12,86.72
2024,6,22,4,1.01,86.73
2024,6,22,5,0.92,86.77
2024,6,22,6,0.89,86.8
2024,6,22,7,1,86.83
2024,6,22,8,0.94,86.85
2024,6,22,9,0.97,86.86
2024,6,22,10,0.99,86.85
2024,6,22,11,1.1,86.81
2024,6,22,12,1.11,86.77
2024,6,22,13,1.15,86.71
2024,6,22,14,1.13,86.65
2024,6,22,15,0.99,86.62
2024,6,22,16,0.9,86.62
2024,6,22,17,0.8,86.67
2024,6,22,18,0.84,86.72
2024,6,22,19,0.88,86.81
2024,6,22,20,0.93,86.89
2024,6,22,21,0.93,86.97
2024,6,22,22,1.08,87
2024,6,22,23,1.27,87
2024,6,23,0,1.56,86.99
2024,6,23,1,1.79,86.96
2024,6,23,2,1.96,86.93
2024,6,23,3,2.09,86.91
2024,6,23,4,2.04,86.92
2024,6,23,5,1.84,86.93
2024,6,23,6,1.47,86.97
2024,6,23,7,1.06,87.01
2024,6,23,8,0.63,87.04
2024,6,23,9,0.36,87.04
2024,6,23,10,0.26,87.02
2024,6,23,11,0.34,86.96
2024,6,23,12,0.41,86.86
2024,6,23,13,0.52,86.78
2024,6,23,14,0.53,86.7
2024,6,23,15,0.44,86.65
2024,6,23,16,0.36,86.63
2024,6,23,17,0.29,86.64
2024,6,23,18,0.19,86.69
2024,6,23,19,0.15,86.76
2024,6,23,20,0.13,86.83
2024,6,23,21,0.13,86.88
2024,6,23,22,0.15,86.9
2024,6,23,23,0.19,86.91
2024,6,24,0,0.25,86.88
2024,6,24,1,0.24,86.87
2024,6,24,2,0.23,86.85
2024,6,24,3,0.19,86.85
2024,6,24,4,0.15,86.85
2024,6,24,5,0.12,86.85
2024,6,24,6,0.16,86.88
2024,6,24,7,0.32,86.9
2024,6,24,8,0.33,86.86
2024,6,24,9,0.36,86.85
2024,6,24,10,0.51,86.82
2024,6,24,11,0.64,86.76
2024,6,24,12,0.76,86.69
2024,6,24,13,0.77,86.61
2024,6,24,14,0.77,86.53
2024,6,24,15,0.68,86.47
2024,6,24,16,0.58,86.46
2024,6,24,17,0.57,86.47
2024,6,24,18,0.64,86.52
2024,6,24,19,0.85,86.59
2024,6,24,20,1.09,86.65
2024,6,24,21,1.4,86.7
2024,6,24,22,1.78,86.72
2024,6,24,23,2.15,86.71
2024,6,25,0,2.5,86.67
2024,6,25,1,2.89,86.64
2024,6,25,2,3.18,86.6
2024,6,25,3,3.49,86.59
2024,6,25,4,3.85,86.62
2024,6,25,5,4.11,86.66
2024,6,25,6,3.96,86.72
2024,6,25,7,3.62,86.76
2024,6,25,8,3.34,86.78
2024,6,25,9,3.36,86.78
2024,6,25,10,3.41,86.77
2024,6,25,11,3.42,86.72
2024,6,25,12,3.33,86.66
2024,6,25,13,3.02,86.61
2024,6,25,14,2.25,86.59
2024,6,25,15,1.18,86.56
2024,6,25,16,0.62,86.55
2024,6,25,17,0.32,86.54
2024,6,25,18,0.18,86.57
2024,6,25,19,0.33,86.65
2024,6,25,20,1.06,86.75
2024,6,25,21,1.8,86.81
2024,6,25,22,2.5,86.85
2024,6,25,23,3.13,86.83
2024,6,26,0,4,86.79
2024,6,26,1,5.24,86.73
2024,6,26,2,6.94,86.68
2024,6,26,3,9.2,86.66
2024,6,26,4,11.88,86.64
2024,6,26,5,14.64,86.67
2024,6,26,6,16.81,86.71
2024,6,26,7,17.58,86.73
2024,6,26,8,16.64,86.77
2024,6,26,9,14.04,86.81
2024,6,26,10,10.11,86.88
2024,6,26,11,6.31,86.89
2024,6,26,12,3.43,86.88
2024,6,26,13,1.71,86.84
2024,6,26,14,0.91,86.79
2024,6,26,15,0.48,86.73
2024,6,26,16,0.37,86.7
2024,6,26,17,0.27,86.71
2024,6,26,18,0.11,86.76
2024,6,26,19,0.18,86.87
2024,6,26,20,1.25,87.03
2024,6,26,21,1.61,87.14
2024,6,26,22,1.09,87.19
2024,6,26,23,0.71,87.18
2024,6,27,0,0.33,87.12
2024,6,27,1,0.08,87.04
2024,6,27,2,0.01,86.97
2024,6,27,3,0,86.9
2024,6,27,4,0,86.88
2024,6,27,5,0,86.9
2024,6,27,6,0,86.97
2024,6,27,7,0,87.03
2024,6,27,8,0,87.09
2024,6,27,9,0,87.13
2024,6,27,10,0.01,87.13
2024,6,27,11,0.05,87.08
2024,6,27,12,0.15,87
2024,6,27,13,0.31,86.93
2024,6,27,14,0.44,86.88
2024,6,27,15,0.57,86.83
2024,6,27,16,0.54,86.8
2024,6,27,17,0.55,86.81
2024,6,27,18,0.64,86.85
2024,6,27,19,0.77,86.9
2024,6,27,20,0.93,86.98
2024,6,27,21,1.11,87.03
2024,6,27,22,1.27,87.07
2024,6,27,23,1.31,87.06
2024,6,28,0,1.38,87.01
2024,6,28,1,1.48,86.98
2024,6,28,2,1.53,86.94
2024,6,28,3,1.57,86.92
2024,6,28,4,1.5,86.92
2024,6,28,5,1.63,86.94
2024,6,28,6,1.69,86.97
2024,6,28,7,1.73,86.98
2024,6,28,8,1.61,86.98
2024,6,28,9,1.72,86.95
2024,6,28,10,1.79,86.91
2024,6,28,11,1.75,86.86
2024,6,28,12,1.7,86.78
2024,6,28,13,1.73,86.7
2024,6,28,14,1.69,86.64
2024,6,28,15,1.61,86.6
2024,6,28,16,1.51,86.59
2024,6,28,17,1.45,86.59
2024,6,28,18,1.58,86.63
2024,6,28,19,2.03,86.69
2024,6,28,20,2.76,86.74
2024,6,28,21,3.89,86.76
2024,6,28,22,5.5,86.77
2024,6,28,23,7.1,86.76
2024,6,29,0,8.27,86.72
2024,6,29,1,8.29,86.71
2024,6,29,2,6.74,86.69
2024,6,29,3,4.77,86.67
2024,6,29,4,3.1,86.67
2024,6,29,5,2.12,86.68
2024,6,29,6,1.49,86.74
2024,6,29,7,1.22,86.79
2024,6,29,8,0.98,86.83
2024,6,29,9,1.01,86.84
2024,6,29,10,1.09,86.82
2024,6,29,11,1.1,86.78
2024,6,29,12,1.15,86.71
2024,6,29,13,1.3,86.65
2024,6,29,14,1.57,86.6
2024,6,29,15,1.62,86.56
2024,6,29,16,1.69,86.55
2024,6,29,17,1.88,86.58
2024,6,29,18,1.99,86.65
2024,6,29,19,2.23,86.72
2024,6,29,20,2.39,86.79
2024,6,29,21,2.4,86.83
2024,6,29,22,2.18,86.85
2024,6,29,23,1.96,86.82
2024,6,30,0,1.95,86.8
2024,6,30,1,1.84,86.76
2024,6,30,2,1.52,86.73
2024,6,30,3,0.98,86.68
2024,6,30,4,0.46,86.65
2024,6,30,5,0.19,86.64
2024,6,30,6,0.08,86.64
2024,6,30,7,0.05,86.67
2024,6,30,8,0.07,86.7
2024,6,30,9,0.33,86.71
2024,6,30,10,0.75,86.73
2024,6,30,11,1.2,86.71
2024,6,30,12,1.38,86.63
2024,6,30,13,1.56,86.56
2024,6,30,14,1.76,86.49
2024,6,30,15,2,86.46
2024,6,30,16,2.07,86.45
2024,6,30,17,1.89,86.47
2024,6,30,18,1.28,86.54
2024,6,30,19,0.88,86.61
2024,6,30,20,0.65,86.7
2024,6,30,21,0.41,86.73
2024,6,30,22,0.42,86.76
2024,6,30,23,0.58,86.74
2024,7,1,0,0.78,86.72
2024,7,1,1,0.94,86.67
2024,7,1,2,0.91,86.64
2024,7,1,3,0.72,86.59
2024,7,1,4,0.4,86.56
2024,7,1,5,0.19,86.53
2024,7,1,6,0.06,86.52
2024,7,1,7,0.02,86.56
2024,7,1,8,0.21,86.6
2024,7,1,9,0.33,86.62
2024,7,1,10,0.56,86.62
2024,7,1,11,0.7,86.56
2024,7,1,12,0.68,86.45
2024,7,1,13,0.75,86.36
2024,7,1,14,0.79,86.28
2024,7,1,15,0.85,86.24
2024,7,1,16,0.79,86.23
2024,7,1,17,0.75,86.25
2024,7,1,18,0.84,86.31
2024,7,1,19,0.89,86.39
2024,7,1,20,0.89,86.47
2024,7,1,21,1.01,86.5
2024,7,1,22,1.23,86.51
2024,7,1,23,1.33,86.48
2024,7,2,0,1.5,86.42
2024,7,2,1,1.75,86.38
2024,7,2,2,1.74,86.33
2024,7,2,3,1.43,86.3
2024,7,2,4,1.36,86.31
